ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
oracle-quickstart_oci-jenkins,0.9333,38.9853,0.0112,0.0000,60.6462,-0.0013
orchsym_runtime,NA,NA,NA,NA,NA,NA
pacmacro_pm-server-spring,0.9153,36.6711,0.0147,0.0000,57.9111,0.0004
padok-team_dojo-terraform-aws-security,NA,NA,NA,NA,NA,NA
pagopa_pn-infra,0.9092,37.8219,0.0128,0.0000,59.6226,-0.0026
pau-minoves_jseats,0.8426,33.3724,0.0214,0.0000,57.8753,-0.0023
pgrignaffini_AlgoCrowd,0.8977,37.5963,0.0132,0.0000,57.5719,0.0009
philipplackner_IvyWallet-PL_Version,NA,NA,NA,NA,NA,NA
qaware_cloud-native-weather-javaee,NA,NA,NA,NA,NA,NA
qnib_qframe,0.7028,29.6810,0.0318,0.0000,48.4741,0.0000
quasirsg_Henry-M3,0.9126,37.7054,0.0130,0.0000,56.8291,0.0053
qunarcorp_m_adr_qapm_open_source,0.9098,36.6155,0.0147,0.0000,59.1636,0.0039
ra1028_VueFlux,0.0685,24.5145,0.0595,0.0000,24.8950,0.0000
rackerlabs_scantron,0.1552,25.2121,0.0549,0.0000,34.3657,0.0002
redbadger_crux,NA,NA,NA,NA,NA,NA
rinkako_CStoreDBMS,0.9137,35.3715,0.0169,0.0000,58.5446,-0.0020
rubenbupe_proyectos-data,0.1251,24.7789,0.0577,0.0000,33.6938,-0.0002
ruoccofabrizio_azure-open-ai-embeddings-qna,0.9025,36.0658,0.0157,0.0000,59.3454,-0.0000
s-sokolko_smev3_adapter_service,0.9145,38.4924,0.0119,0.0000,57.6915,0.0019
securesecrets_shadeswap,0.9017,37.2933,0.0136,0.0000,57.8017,-0.0033
serverdevcamp_camp4_quadcore,0.8992,35.4816,0.0166,0.0000,58.1783,0.0012
sfujiwara_terraform-google-ai-platform-notification,0.0937,24.6808,0.0583,0.0000,23.7003,0.0009
shawntabrizi_Ethereum-Twitter-Bounty,0.9122,36.3341,0.0152,0.0000,59.3746,-0.0000
shinesolutions_sitechecker-slackbot,0.9183,36.5781,0.0148,0.0000,58.6439,0.0006
solenya-group_solenya,0.9382,38.4236,0.0120,0.0000,62.0207,-0.0004
spagnuolocarmine_serverless-computing-for-iot,0.9109,36.5279,0.0149,0.0000,58.9496,-0.0006
spikecodes_stotra,0.9407,38.5551,0.0118,0.0000,62.8712,-0.0003
staples-sparx_Wonko,0.9310,36.4560,0.0150,0.0000,63.2449,0.0001
sugarlabs_musicblocks-v4-lib,0.9157,36.6777,0.0146,0.0000,61.7876,-0.0005
sup2is_e-commerce-project,0.9080,35.9008,0.0152,0.0000,59.5807,-0.0006
swir-rs_swir,0.6946,29.7278,0.0326,0.0000,52.3143,0.0026
takoko55_LectureLens,0.5365,27.4349,0.0424,0.0000,44.9778,-0.0003
tamu-datathon-org_galaxy,0.9322,36.9378,0.0142,0.0000,65.5351,0.0004
