ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
pau-minoves_jseats,0.8553,33.5021,0.0211,0.0000,57.9376,0.0004
pgrignaffini_AlgoCrowd,0.9203,38.8357,0.0114,0.0000,58.1917,-0.0010
philipplackner_IvyWallet-PL_Version,NA,NA,NA,NA,NA,NA
qaware_cloud-native-weather-javaee,0.1160,25.0642,0.0557,0.0000,54.6091,-0.0002
qnib_qframe,0.7004,29.7520,0.0315,0.0000,48.5141,0.0015
quasirsg_Henry-M3,0.9149,37.6403,0.0131,0.0000,56.7962,-0.0010
qunarcorp_m_adr_qapm_open_source,0.9021,35.9676,0.0158,0.0000,58.8167,-0.0014
ra1028_VueFlux,0.0679,24.4978,0.0596,0.0000,24.8816,-0.0002
rackerlabs_scantron,0.1494,24.8809,0.0570,0.0000,34.2220,0.0001
redbadger_crux,NA,NA,NA,NA,NA,NA
rinkako_CStoreDBMS,0.9084,35.2517,0.0171,0.0000,58.4616,-0.0016
rubenbupe_proyectos-data,0.7977,34.3502,0.0189,0.0000,38.2520,-0.0001
ruoccofabrizio_azure-open-ai-embeddings-qna,0.8972,35.8731,0.0161,0.0000,59.2480,-0.0013
s-sokolko_smev3_adapter_service,0.9190,38.8244,0.0114,0.0000,57.8574,-0.0018
securesecrets_shadeswap,0.9141,38.2681,0.0122,0.0000,58.2777,-0.0025
