ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
openshift_configuration-anomaly-detection,0.1450,25.4802,0.0532,87.0969,38.2464
opstree_OT-Microservices-Training,0.5404,36.8993,0.0143,89.8475,57.4901
oracle-quickstart_oci-confluent,0.6139,33.8487,0.0203,88.8773,58.5092
oracle-quickstart_oci-jenkins,0.7117,39.5927,0.0105,89.7235,60.9339
orchsym_runtime,NA,NA,NA,NA,NA,NA
pacmacro_pm-server-spring,0.7208,36.2840,0.0153,87.3182,57.8085
padok-team_dojo-terraform-aws-security,0.5218,36.7488,0.0145,89.7030,57.0724
pagopa_pn-infra,0.7159,36.8292,0.0144,89.6325,59.3073
pau-minoves_jseats,0.6730,33.3643,0.0215,83.1878,57.8693
pgrignaffini_AlgoCrowd,0.5786,36.1458,0.0156,88.3088,56.8789
philipplackner_IvyWallet-PL_Version,NA,NA,NA,NA,NA,NA
qaware_cloud-native-weather-javaee,0.7705,36.4410,0.0151,89.2124,60.5361
qnib_qframe,0.4078,29.8696,0.0321,89.3075,48.6037
quasirsg_Henry-M3,NA,NA,NA,NA,NA,NA
qunarcorp_m_adr_qapm_open_source,0.7032,36.2696,0.0154,89.8751,58.9653
ra1028_VueFlux,0.0276,24.4625,0.0598,6.6393,24.8539
rackerlabs_scantron,0.0458,24.9827,0.0563,17.4374,34.2643
redbadger_crux,NA,NA,NA,NA,NA,NA
rinkako_CStoreDBMS,0.6468,34.9250,0.0179,86.4780,58.2851
rubenbupe_proyectos-data,0.0376,24.8703,0.0571,12.5272,33.7069
ruoccofabrizio_azure-open-ai-embeddings-qna,0.7436,35.8045,0.0162,87.8898,59.2551
s-sokolko_smev3_adapter_service,0.7512,38.6482,0.0117,89.0287,57.7862
securesecrets_shadeswap,0.6556,38.0581,0.0125,88.4612,58.1841
serverdevcamp_camp4_quadcore,0.6227,36.1169,0.0156,89.8983,58.5495
sfujiwara_terraform-google-ai-platform-notification,0.0076,24.4881,0.0596,8.2676,23.6015
shawntabrizi_Ethereum-Twitter-Bounty,0.7432,36.1831,0.0155,89.2591,59.2937
shinesolutions_sitechecker-slackbot,0.6884,36.2702,0.0154,89.7378,58.6203
solenya-group_solenya,0.7776,37.4506,0.0134,88.6838,61.5337
spagnuolocarmine_serverless-computing-for-iot,0.7662,37.1772,0.0138,89.1075,59.2804
spikecodes_stotra,0.8390,38.8902,0.0114,89.7393,63.0913
staples-sparx_Wonko,0.8420,36.1362,0.0156,88.7212,63.0918
sugarlabs_musicblocks-v4-lib,0.7921,36.6813,0.0147,89.2462,61.7899
sup2is_e-commerce-project,0.5263,35.0538,0.0177,89.5976,58.6863
swir-rs_swir,0.4076,29.6555,0.0329,66.5909,52.2743
takoko55_LectureLens,0.3515,27.4748,0.0423,89.1620,45.0028
tamu-datathon-org_galaxy,0.8394,37.4691,0.0134,87.7383,65.8105
tarhses_esp-alarm-clock,0.6266,36.9720,0.0142,87.4482,58.8564
teamgram_teamgram-server,0.6528,36.4133,0.0151,89.0414,61.6412
terrenjpeterson_javawatch,0.6491,35.2633,0.0173,88.3705,57.6899
thangchung_practical-dapr,0.6053,33.5062,0.0211,88.8877,57.2918
thill_kafkacap,0.6805,36.2525,0.0154,88.2455,57.4527
today-real-estate_today-real-estate_front-end,0.8465,38.7908,0.0115,89.6190,60.2169
turkcellcloud_jupyter-openshift,0.6006,33.9461,0.0201,87.4402,56.7914
unnmdnwb3_dora,0.6291,35.3345,0.0171,89.3873,58.8702
usds_justice40-tool,NA,NA,NA,NA,NA,NA
ut-ims-robotics_robotont,0.5532,35.7954,0.0162,88.6383,55.4076
vectranetworks_AWS-Traffic-Mirroring-Session-Manager,0.6453,37.2364,0.0137,88.3462,57.2112
victor369basu_Real-time-stock-market-prediction,0.6970,36.1265,0.0156,86.5135,57.0214
victorshinya_serverless-chatbot,0.9080,42.1503,0.0078,89.9871,63.9523
vinijmoura_Azure-DevOps,0.7323,34.5048,0.0188,89.9063,55.8829
vishipayyallore_blazorwasm-apim-api-sql-redis,0.7862,38.4112,0.0120,89.8368,61.1900
whtngus_whtngus.github.io,0.6502,36.2035,0.0155,88.8431,55.6027
wso2_chef-apim,0.6401,33.2261,0.0218,89.8383,56.0376
xinsongyan_talos_pal_locomotion_slmc,0.6991,35.0253,0.0177,89.7956,58.8449
xydo1990_mlops_zoomcamp_homework,0.7698,37.7393,0.0130,89.3119,61.3505
yoshixmk_remarks,0.7820,36.8325,0.0144,88.7675,58.5532
yuwen123441_NVMeAutomation,0.7516,37.6845,0.0131,89.9604,57.6869
zalando-incubator_fabric-gateway,0.1530,26.2433,0.0487,32.4905,43.3481
zeromicro_zero-doc,0.7855,34.8732,0.0180,89.6852,63.3182
zeropaper_visual-fiha,0.5869,35.6842,0.0164,86.9886,56.8406
zmyzheng_TweetMap,0.7878,36.3044,0.0153,87.9856,59.7631
zoolhelmy_ESP8266-Weather-Station,0.7653,37.4888,0.0134,88.8136,58.3079
zwt-sdk_zwt,0.5381,31.5477,0.0265,82.9512,51.6784
