ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
rinkako_CStoreDBMS,0.6447,35.3975,0.0170,86.5984,58.5279
rubenbupe_proyectos-data,0.0343,25.0858,0.0557,12.6583,33.8554
ruoccofabrizio_azure-open-ai-embeddings-qna,0.6851,36.1339,0.0156,87.8462,59.3989
s-sokolko_smev3_adapter_service,0.6348,38.6581,0.0117,89.5411,57.7736
securesecrets_shadeswap,0.5963,38.3039,0.0122,88.5422,58.2959
serverdevcamp_camp4_quadcore,0.6450,36.1188,0.0156,89.8675,58.5418
sfujiwara_terraform-google-ai-platform-notification,0.0054,25.1044,0.0556,8.2598,23.9138
shawntabrizi_Ethereum-Twitter-Bounty,0.0096,24.8388,0.0573,20.0088,53.5991
shinesolutions_sitechecker-slackbot,0.6465,36.6369,0.0147,89.4380,58.6716
solenya-group_solenya,0.7807,38.2072,0.0123,88.9143,61.9130
spagnuolocarmine_serverless-computing-for-iot,0.6719,36.0586,0.0157,89.5550,58.7466
spikecodes_stotra,0.8085,38.8194,0.0115,89.7126,63.0117
staples-sparx_Wonko,0.8394,36.3924,0.0151,88.8008,63.2246
sugarlabs_musicblocks-v4-lib,0.7763,36.9831,0.0142,89.3254,61.9417
sup2is_e-commerce-project,0.5375,35.6691,0.0165,89.6696,59.3192
swir-rs_swir,0.3840,29.6917,0.0328,66.7194,52.2932
takoko55_LectureLens,0.3420,27.5168,0.0421,89.2175,45.0233
tamu-datathon-org_galaxy,0.8147,37.2119,0.0138,87.7499,65.6818
