ImageName,SSIM,PSNR,RMSE,SAM,SRE,UIQ
shawntabrizi_Ethereum-Twitter-Bounty,0.6662,36.1999,0.0155,89.2244,59.2920,0.0060
shinesolutions_sitechecker-slackbot,NA,NA,NA,NA,NA,NA
solenya-group_solenya,0.7538,37.8919,0.0127,88.9234,61.7543,-0.0004
spagnuolocarmine_serverless-computing-for-iot,0.6732,36.9095,0.0143,89.5940,59.1438,0.0010
spikecodes_stotra,0.7936,38.6647,0.0117,89.7134,62.9342,-0.0007
staples-sparx_Wonko,0.8043,36.1479,0.0156,88.7945,63.0971,0.0003
sugarlabs_musicblocks-v4-lib,0.7687,36.8769,0.0143,89.3081,61.8881,-0.0007
sup2is_e-commerce-project,0.5924,36.0635,0.0157,89.6812,59.7679,-0.0014
swir-rs_swir,0.3927,29.7195,0.0327,66.6970,52.3068,0.0009
takoko55_LectureLens,0.3961,28.1223,0.0393,89.3414,45.3050,-0.0022
tamu-datathon-org_galaxy,0.8419,38.0296,0.0125,87.8154,66.0913,0.0005
tarhses_esp-alarm-clock,0.5997,36.2926,0.0153,87.4058,58.5167,0.0033
teamgram_teamgram-server,0.6564,37.1982,0.0138,89.5068,62.0707,-0.0001
terrenjpeterson_javawatch,0.5405,35.2424,0.0173,88.3402,57.6615,0.0010
thangchung_practical-dapr,0.5251,33.3494,0.0215,89.1767,57.1040,-0.0122
thill_kafkacap,0.6598,38.3405,0.0121,88.3903,58.4168,-0.0031
today-real-estate_today-real-estate_front-end,0.7399,37.9180,0.0127,89.7642,59.7360,0.0019
turkcellcloud_jupyter-openshift,0.5144,34.0912,0.0197,87.5417,56.8621,0.0009
unnmdnwb3_dora,0.5800,35.7834,0.0162,89.4320,59.0860,0.0025
usds_justice40-tool,NA,NA,NA,NA,NA,NA
ut-ims-robotics_robotont,0.4824,35.6377,0.0165,88.6155,55.2790,0.0104
vectranetworks_AWS-Traffic-Mirroring-Session-Manager,0.5603,37.0985,0.0140,88.4016,57.1260,0.0053
victor369basu_Real-time-stock-market-prediction,0.5767,35.7643,0.0163,86.9665,56.8380,0.0017
victorshinya_serverless-chatbot,0.7883,39.5481,0.0105,89.9429,62.0512,0.0024
vinijmoura_Azure-DevOps,0.5587,34.4603,0.0189,89.9029,55.8961,0.0004
vishipayyallore_blazorwasm-apim-api-sql-redis,0.7124,39.1865,0.0110,89.8241,61.5626,-0.0034
whtngus_whtngus.github.io,NA,NA,NA,NA,NA,NA
wso2_chef-apim,NA,NA,NA,NA,NA,NA
xinsongyan_talos_pal_locomotion_slmc,0.6073,34.7696,0.0183,89.8428,58.7168,0.0051
xydo1990_mlops_zoomcamp_homework,0.7196,37.9134,0.0127,89.3149,61.4209,0.0014
yoshixmk_remarks,0.6414,36.3968,0.0151,88.9795,58.3222,-0.0008
yuwen123441_NVMeAutomation,0.6497,37.2540,0.0137,89.9428,57.4549,-0.0017
zalando-incubator_fabric-gateway,0.1091,26.2248,0.0488,32.6667,43.3362,0.0002
zeromicro_zero-doc,0.7512,35.3849,0.0170,89.8491,63.5840,0.0015
zeropaper_visual-fiha,NA,NA,NA,NA,NA,NA
zmyzheng_TweetMap,0.6669,36.4067,0.0151,88.1840,59.8149,0.0038
zoolhelmy_ESP8266-Weather-Station,0.6094,36.1645,0.0156,88.9647,57.6371,-0.0009
zwt-sdk_zwt,0.4444,31.1034,0.0279,82.9168,51.4497,-0.0070
